# t,phase,ang_deg,x,y,z,dist_to_ideal_mm,radial_err_ideal_mm,dist_to_fit_mm,radial_err_fit_mm
3.2000,0.6000,216.0000,0.3474,0.1528,1.2306,123.2972,3.2972,123.1600,0.0038
3.2020,0.6010,216.3600,0.3474,0.1532,1.2299,123.2926,3.2926,123.1578,0.0015
3.2040,0.6020,216.7200,0.3474,0.1537,1.2293,123.2874,3.2874,123.1550,0.0012
3.2060,0.6030,217.0800,0.3475,0.1541,1.2287,123.2820,3.2820,123.1520,0.0042
3.2080,0.6040,217.4400,0.3475,0.1546,1.2281,123.2767,3.2767,123.1491,0.0071
3.2100,0.6050,217.8000,0.3475,0.1551,1.2274,123.2718,3.2718,123.1467,0.0096
3.2120,0.6060,218.1600,0.3475,0.1555,1.2268,123.2675,3.2675,123.1449,0.0114
3.2140,0.6070,218.5200,0.3475,0.1560,1.2262,123.2625,3.2625,123.1423,0.0139
3.2160,0.6080,218.8800,0.3475,0.1565,1.2256,123.2570,3.2570,123.1393,0.0169
3.2180,0.6090,219.2400,0.3475,0.1570,1.2250,123.2514,3.2514,123.1362,0.0201
3.2200,0.6100,219.6000,0.3475,0.1575,1.2244,123.2461,3.2461,123.1332,0.0230
3.2220,0.6110,219.9600,0.3475,0.1580,1.2238,123.2411,3.2411,123.1308,0.0255
3.2240,0.6120,220.3200,0.3475,0.1585,1.2232,123.2369,3.2369,123.1290,0.0272
3.2260,0.6130,220.6800,0.3475,0.1590,1.2226,123.2320,3.2320,123.1266,0.0296
3.2280,0.6140,221.0400,0.3475,0.1595,1.2220,123.2268,3.2268,123.1238,0.0324
3.2300,0.6150,221.4000,0.3475,0.1600,1.2214,123.2214,3.2214,123.1210,0.0352
3.2320,0.6160,221.7600,0.3475,0.1605,1.2208,123.2163,3.2163,123.1184,0.0378
3.2340,0.6170,222.1200,0.3475,0.1610,1.2202,123.2118,3.2118,123.1163,0.0399
3.2360,0.6180,222.4800,0.3475,0.1615,1.2197,123.2080,3.2080,123.1150,0.0413
3.2380,0.6190,222.8400,0.3475,0.1621,1.2191,123.2035,3.2035,123.1130,0.0432
3.2400,0.6200,223.2000,0.3475,0.1626,1.2185,123.1987,3.1987,123.1107,0.0455
3.2420,0.6210,223.5600,0.3475,0.1631,1.2179,123.1939,3.1939,123.1084,0.0478
3.2440,0.6220,223.9200,0.3475,0.1636,1.2174,123.1893,3.1893,123.1064,0.0499
3.2460,0.6230,224.2800,0.3475,0.1642,1.2168,123.1853,3.1853,123.1049,0.0514
3.2480,0.6240,224.6400,0.3475,0.1647,1.2163,123.1821,3.1821,123.1042,0.0521
3.2500,0.6250,225.0000,0.3476,0.1653,1.2157,123.1783,3.1783,123.1029,0.0534
3.2520,0.6260,225.3600,0.3476,0.1658,1.2151,123.1742,3.1742,123.1012,0.0550
3.2540,0.6270,225.7200,0.3476,0.1664,1.2146,123.1700,3.1700,123.0996,0.0566
3.2560,0.6280,226.0800,0.3476,0.1669,1.2140,123.1662,3.1662,123.0983,0.0579
3.2580,0.6290,226.4400,0.3476,0.1675,1.2135,123.1629,3.1629,123.0975,0.0587
3.2600,0.6300,226.8000,0.3476,0.1680,1.2130,123.1588,3.1588,123.0960,0.0603
3.2620,0.6310,227.1600,0.3476,0.1686,1.2124,123.1542,3.1542,123.0939,0.0623
3.2640,0.6320,227.5200,0.3476,0.1692,1.2119,123.1495,3.1495,123.0917,0.0645
3.2660,0.6330,227.8800,0.3476,0.1697,1.2114,123.1449,3.1449,123.0896,0.0666
3.2680,0.6340,228.2400,0.3476,0.1703,1.2108,123.1406,3.1406,123.0879,0.0683
3.2700,0.6350,228.6000,0.3476,0.1709,1.2103,123.1371,3.1371,123.0869,0.0693
3.2720,0.6360,228.9600,0.3476,0.1715,1.2098,123.1328,3.1328,123.0852,0.0711
3.2740,0.6370,229.3200,0.3476,0.1721,1.2093,123.1282,3.1282,123.0831,0.0732
3.2760,0.6380,229.6800,0.3476,0.1727,1.2088,123.1234,3.1234,123.0809,0.0754
3.2780,0.6390,230.0400,0.3476,0.1732,1.2083,123.1189,3.1189,123.0789,0.0773
3.2800,0.6400,230.4000,0.3476,0.1738,1.2078,123.1148,3.1148,123.0774,0.0788
3.2820,0.6410,230.7600,0.3476,0.1744,1.2073,123.1115,3.1115,123.0766,0.0796
3.2840,0.6420,231.1200,0.3476,0.1750,1.2068,123.1075,3.1075,123.0752,0.0810
3.2860,0.6430,231.4800,0.3476,0.1756,1.2063,123.1033,3.1033,123.0734,0.0828
3.2880,0.6440,231.8400,0.3476,0.1762,1.2058,123.0989,3.0989,123.0717,0.0845
3.2900,0.6450,232.2000,0.3476,0.1769,1.2053,123.0949,3.0949,123.0702,0.0860
3.2920,0.6460,232.5600,0.3477,0.1775,1.2048,123.0914,3.0914,123.0692,0.0870
3.2940,0.6470,232.9200,0.3477,0.1781,1.2044,123.0886,3.0886,123.0690,0.0873
3.2960,0.6480,233.2800,0.3477,0.1787,1.2039,123.0852,3.0852,123.0682,0.0881
3.2980,0.6490,233.6400,0.3477,0.1793,1.2034,123.0816,3.0816,123.0671,0.0892
3.3000,0.6500,234.0000,0.3477,0.1799,1.2030,123.0779,3.0779,123.0660,0.0902
3.3020,0.6510,234.3600,0.3477,0.1806,1.2025,123.0746,3.0746,123.0652,0.0910
3.3040,0.6520,234.7200,0.3477,0.1812,1.2020,123.0718,3.0718,123.0649,0.0913
3.3060,0.6530,235.0800,0.3477,0.1818,1.2016,123.0697,3.0697,123.0654,0.0908
3.3080,0.6540,235.4400,0.3477,0.1825,1.2011,123.0671,3.0671,123.0654,0.0908
3.3100,0.6550,235.8000,0.3477,0.1831,1.2007,123.0643,3.0643,123.0651,0.0911
3.3120,0.6560,236.1600,0.3477,0.1837,1.2003,123.0615,3.0615,123.0648,0.0914
3.3140,0.6570,236.5200,0.3477,0.1844,1.1998,123.0590,3.0590,123.0649,0.0914
3.3160,0.6580,236.8800,0.3477,0.1850,1.1994,123.0570,3.0570,123.0654,0.0908
3.3180,0.6590,237.2400,0.3477,0.1857,1.1990,123.0543,3.0543,123.0653,0.0909
3.3200,0.6600,237.6000,0.3477,0.1863,1.1985,123.0512,3.0512,123.0647,0.0915
3.3220,0.6610,237.9600,0.3477,0.1870,1.1981,123.0479,3.0479,123.0640,0.0922
3.3240,0.6620,238.3200,0.3477,0.1876,1.1977,123.0448,3.0448,123.0634,0.0928
3.3260,0.6630,238.6800,0.3477,0.1883,1.1973,123.0420,3.0420,123.0632,0.0930
3.3280,0.6640,239.0400,0.3477,0.1890,1.1969,123.0400,3.0400,123.0637,0.0925
3.3300,0.6650,239.4000,0.3477,0.1896,1.1965,123.0372,3.0372,123.0635,0.0927
3.3320,0.6660,239.7600,0.3477,0.1903,1.1961,123.0342,3.0342,123.0630,0.0932
3.3340,0.6670,240.1200,0.3478,0.1910,1.1957,123.0311,3.0311,123.0624,0.0938
3.3360,0.6680,240.4800,0.3478,0.1916,1.1953,123.0282,3.0282,123.0621,0.0941
3.3380,0.6690,240.8400,0.3478,0.1923,1.1949,123.0257,3.0257,123.0622,0.0940
3.3400,0.6700,241.2000,0.3478,0.1930,1.1945,123.0240,3.0240,123.0630,0.0932
3.3420,0.6710,241.5600,0.3478,0.1937,1.1941,123.0217,3.0217,123.0632,0.0930
3.3440,0.6720,241.9200,0.3478,0.1944,1.1938,123.0191,3.0191,123.0631,0.0931
3.3460,0.6730,242.2800,0.3478,0.1950,1.1934,123.0165,3.0165,123.0631,0.0932
3.3480,0.6740,242.6400,0.3478,0.1957,1.1930,123.0141,3.0141,123.0632,0.0930
3.3500,0.6750,243.0000,0.3478,0.1964,1.1927,123.0123,3.0123,123.0639,0.0923
3.3520,0.6760,243.3600,0.3478,0.1971,1.1923,123.0111,3.0111,123.0653,0.0909
3.3540,0.6770,243.7200,0.3478,0.1978,1.1920,123.0095,3.0095,123.0662,0.0901
3.3560,0.6780,244.0800,0.3478,0.1985,1.1916,123.0076,3.0076,123.0668,0.0895
3.3580,0.6790,244.4400,0.3478,0.1992,1.1913,123.0057,3.0057,123.0674,0.0888
3.3600,0.6800,244.8000,0.3478,0.1999,1.1909,123.0041,3.0041,123.0683,0.0879
3.3620,0.6810,245.1600,0.3478,0.2006,1.1906,123.0030,3.0030,123.0697,0.0865
3.3640,0.6820,245.5200,0.3478,0.2013,1.1903,123.0026,3.0026,123.0719,0.0844
3.3660,0.6830,245.8800,0.3478,0.2020,1.1899,123.0018,3.0018,123.0735,0.0827
3.3680,0.6840,246.2400,0.3478,0.2027,1.1896,123.0007,3.0007,123.0749,0.0813
3.3700,0.6850,246.6000,0.3478,0.2034,1.1893,122.9996,2.9996,123.0763,0.0799
3.3720,0.6860,246.9600,0.3478,0.2041,1.1890,122.9988,2.9988,123.0780,0.0782
3.3740,0.6870,247.3200,0.3478,0.2048,1.1887,122.9986,2.9986,123.0803,0.0759
3.3760,0.6880,247.6800,0.3478,0.2055,1.1884,122.9991,2.9991,123.0832,0.0730
3.3780,0.6890,248.0400,0.3478,0.2063,1.1881,122.9991,2.9991,123.0857,0.0705
3.3800,0.6900,248.4000,0.3479,0.2070,1.1878,122.9988,2.9988,123.0880,0.0683
3.3820,0.6910,248.7600,0.3479,0.2077,1.1875,122.9987,2.9987,123.0902,0.0660
3.3840,0.6920,249.1200,0.3479,0.2084,1.1872,122.9988,2.9988,123.0928,0.0634
3.3860,0.6930,249.4800,0.3479,0.2091,1.1869,122.9994,2.9994,123.0959,0.0603
3.3880,0.6940,249.8400,0.3479,0.2099,1.1866,122.9993,2.9993,123.0983,0.0579
3.3900,0.6950,250.2000,0.3479,0.2106,1.1864,122.9989,2.9989,123.1003,0.0559
3.3920,0.6960,250.5600,0.3479,0.2113,1.1861,122.9983,2.9983,123.1022,0.0540
3.3940,0.6970,250.9200,0.3479,0.2120,1.1858,122.9979,2.9979,123.1042,0.0520
3.3960,0.6980,251.2800,0.3479,0.2128,1.1856,122.9978,2.9978,123.1066,0.0496
3.3980,0.6990,251.6400,0.3479,0.2135,1.1853,122.9984,2.9984,123.1096,0.0467
3.4000,0.7000,252.0000,0.3479,0.2142,1.1851,122.9983,2.9983,123.1119,0.0443
3.4020,0.7010,252.3600,0.3479,0.2150,1.1848,122.9979,2.9979,123.1140,0.0423
3.4040,0.7020,252.7200,0.3479,0.2157,1.1846,122.9975,2.9975,123.1160,0.0403
3.4060,0.7030,253.0800,0.3479,0.2165,1.1843,122.9972,2.9972,123.1181,0.0381
3.4080,0.7040,253.4400,0.3479,0.2172,1.1841,122.9974,2.9974,123.1207,0.0355
3.4100,0.7050,253.8000,0.3479,0.2179,1.1839,122.9982,2.9982,123.1239,0.0323
3.4120,0.7060,254.1600,0.3479,0.2187,1.1837,122.9984,2.9984,123.1265,0.0297
3.4140,0.7070,254.5200,0.3479,0.2194,1.1834,122.9984,2.9984,123.1289,0.0273
3.4160,0.7080,254.8800,0.3479,0.2202,1.1832,122.9984,2.9984,123.1313,0.0250
3.4180,0.7090,255.2400,0.3479,0.2209,1.1830,122.9986,2.9986,123.1338,0.0224
3.4200,0.7100,255.6000,0.3479,0.2217,1.1828,122.9992,2.9992,123.1368,0.0194
3.4220,0.7110,255.9600,0.3479,0.2224,1.1826,123.0004,3.0004,123.1404,0.0158
3.4240,0.7120,256.3200,0.3479,0.2232,1.1824,123.0012,3.0012,123.1436,0.0127
3.4260,0.7130,256.6800,0.3479,0.2239,1.1822,123.0017,3.0017,123.1464,0.0098
3.4280,0.7140,257.0400,0.3479,0.2247,1.1820,123.0022,3.0022,123.1493,0.0069
3.4300,0.7150,257.4000,0.3480,0.2254,1.1819,123.0029,3.0029,123.1524,0.0039
3.4320,0.7160,257.7600,0.3480,0.2262,1.1817,123.0041,3.0041,123.1559,0.0003
3.4340,0.7170,258.1200,0.3480,0.2269,1.1815,123.0060,3.0060,123.1601,0.0038
3.4360,0.7180,258.4800,0.3480,0.2277,1.1814,123.0073,3.0073,123.1637,0.0075
3.4380,0.7190,258.8400,0.3480,0.2284,1.1812,123.0084,3.0084,123.1672,0.0109
3.4400,0.7200,259.2000,0.3480,0.2292,1.1810,123.0096,3.0096,123.1706,0.0144
3.4420,0.7210,259.5600,0.3480,0.2300,1.1809,123.0109,3.0109,123.1743,0.0180
3.4440,0.7220,259.9200,0.3480,0.2307,1.1807,123.0127,3.0127,123.1784,0.0221
3.4460,0.7230,260.2800,0.3480,0.2315,1.1806,123.0139,3.0139,123.1818,0.0256
3.4480,0.7240,260.6400,0.3480,0.2322,1.1805,123.0147,3.0147,123.1849,0.0287
3.4500,0.7250,261.0000,0.3480,0.2330,1.1803,123.0153,3.0153,123.1878,0.0316
3.4520,0.7260,261.3600,0.3480,0.2338,1.1802,123.0160,3.0160,123.1908,0.0346
3.4540,0.7270,261.7200,0.3480,0.2345,1.1801,123.0171,3.0171,123.1941,0.0379
3.4560,0.7280,262.0800,0.3480,0.2353,1.1800,123.0186,3.0186,123.1979,0.0417
3.4580,0.7290,262.4400,0.3480,0.2361,1.1798,123.0196,3.0196,123.2011,0.0449
3.4600,0.7300,262.8000,0.3480,0.2368,1.1797,123.0202,3.0202,123.2040,0.0478
3.4620,0.7310,263.1600,0.3480,0.2376,1.1796,123.0208,3.0208,123.2068,0.0506
3.4640,0.7320,263.5200,0.3480,0.2384,1.1795,123.0215,3.0215,123.2097,0.0535
3.4660,0.7330,263.8800,0.3480,0.2391,1.1794,123.0225,3.0225,123.2130,0.0568
3.4680,0.7340,264.2400,0.3480,0.2399,1.1793,123.0241,3.0241,123.2168,0.0606
3.4700,0.7350,264.6000,0.3480,0.2407,1.1793,123.0252,3.0252,123.2201,0.0639
3.4720,0.7360,264.9600,0.3480,0.2414,1.1792,123.0260,3.0260,123.2231,0.0668
3.4740,0.7370,265.3200,0.3480,0.2422,1.1791,123.0268,3.0268,123.2260,0.0698
3.4760,0.7380,265.6800,0.3480,0.2430,1.1790,123.0277,3.0277,123.2291,0.0729
3.4780,0.7390,266.0400,0.3480,0.2437,1.1790,123.0289,3.0289,123.2325,0.0763
3.4800,0.7400,266.4000,0.3480,0.2445,1.1789,123.0308,3.0308,123.2365,0.0803
3.4820,0.7410,266.7600,0.3480,0.2453,1.1789,123.0322,3.0322,123.2400,0.0838
3.4840,0.7420,267.1200,0.3481,0.2460,1.1788,123.0333,3.0333,123.2433,0.0871
3.4860,0.7430,267.4800,0.3481,0.2468,1.1788,123.0343,3.0343,123.2465,0.0903
3.4880,0.7440,267.8400,0.3481,0.2476,1.1787,123.0356,3.0356,123.2499,0.0936
3.4900,0.7450,268.2000,0.3481,0.2484,1.1787,123.0372,3.0372,123.2536,0.0974
3.4920,0.7460,268.5600,0.3481,0.2491,1.1787,123.0394,3.0394,123.2579,0.1017
3.4940,0.7470,268.9200,0.3481,0.2499,1.1786,123.0411,3.0411,123.2618,0.1055
3.4960,0.7480,269.2800,0.3481,0.2507,1.1786,123.0426,3.0426,123.2653,0.1091
3.4980,0.7490,269.6400,0.3481,0.2514,1.1786,123.0441,3.0441,123.2689,0.1126
3.5000,0.7500,270.0000,0.3481,0.2522,1.1786,123.0457,3.0457,123.2726,0.1164
3.5020,0.7510,270.3600,0.3481,0.2530,1.1786,123.0478,3.0478,123.2767,0.1204
3.5040,0.7520,270.7200,0.3481,0.2538,1.1786,123.0504,3.0504,123.2813,0.1251
3.5060,0.7530,271.0800,0.3481,0.2545,1.1786,123.0525,3.0525,123.2855,0.1293
3.5080,0.7540,271.4400,0.3481,0.2553,1.1786,123.0544,3.0544,123.2894,0.1332
3.5100,0.7550,271.8000,0.3481,0.2561,1.1786,123.0563,3.0563,123.2933,0.1371
3.5120,0.7560,272.1600,0.3481,0.2569,1.1786,123.0583,3.0583,123.2974,0.1412
3.5140,0.7570,272.5200,0.3481,0.2576,1.1786,123.0608,3.0608,123.3018,0.1456
3.5160,0.7580,272.8800,0.3481,0.2584,1.1786,123.0626,3.0626,123.3057,0.1494
3.5180,0.7590,273.2400,0.3481,0.2592,1.1787,123.0640,3.0640,123.3091,0.1528
3.5200,0.7600,273.6000,0.3481,0.2599,1.1787,123.0653,3.0653,123.3123,0.1561
3.5220,0.7610,273.9600,0.3481,0.2607,1.1788,123.0666,3.0666,123.3155,0.1593
3.5240,0.7620,274.3200,0.3481,0.2615,1.1788,123.0681,3.0681,123.3190,0.1628
3.5260,0.7630,274.6800,0.3481,0.2622,1.1789,123.0701,3.0701,123.3229,0.1667
3.5280,0.7640,275.0400,0.3481,0.2630,1.1789,123.0715,3.0715,123.3263,0.1701
3.5300,0.7650,275.4000,0.3481,0.2638,1.1790,123.0726,3.0726,123.3293,0.1731
3.5320,0.7660,275.7600,0.3481,0.2646,1.1790,123.0735,3.0735,123.3321,0.1759
3.5340,0.7670,276.1200,0.3481,0.2653,1.1791,123.0745,3.0745,123.3351,0.1789
3.5360,0.7680,276.4800,0.3481,0.2661,1.1792,123.0759,3.0759,123.3383,0.1821
3.5380,0.7690,276.8400,0.3481,0.2669,1.1793,123.0776,3.0776,123.3420,0.1857
3.5400,0.7700,277.2000,0.3481,0.2676,1.1793,123.0789,3.0789,123.3451,0.1889
3.5420,0.7710,277.5600,0.3481,0.2684,1.1794,123.0799,3.0799,123.3479,0.1917
3.5440,0.7720,277.9200,0.3481,0.2691,1.1795,123.0807,3.0807,123.3506,0.1944
3.5460,0.7730,278.2800,0.3481,0.2699,1.1796,123.0817,3.0817,123.3534,0.1972
3.5480,0.7740,278.6400,0.3481,0.2707,1.1797,123.0829,3.0829,123.3565,0.2003
3.5500,0.7750,279.0000,0.3482,0.2714,1.1798,123.0847,3.0847,123.3601,0.2039
3.5520,0.7760,279.3600,0.3482,0.2722,1.1800,123.0860,3.0860,123.3632,0.2069
3.5540,0.7770,279.7200,0.3482,0.2730,1.1801,123.0869,3.0869,123.3659,0.2097
3.5560,0.7780,280.0800,0.3482,0.2737,1.1802,123.0878,3.0878,123.3686,0.2124
3.5580,0.7790,280.4400,0.3482,0.2745,1.1803,123.0889,3.0889,123.3714,0.2152
3.5600,0.7800,280.8000,0.3482,0.2752,1.1805,123.0902,3.0902,123.3745,0.2183
3.5620,0.7810,281.1600,0.3482,0.2760,1.1806,123.0921,3.0921,123.3781,0.2219
3.5640,0.7820,281.5200,0.3482,0.2768,1.1807,123.0934,3.0934,123.3812,0.2250
3.5660,0.7830,281.8800,0.3482,0.2775,1.1809,123.0945,3.0945,123.3840,0.2278
3.5680,0.7840,282.2400,0.3482,0.2783,1.1810,123.0955,3.0955,123.3867,0.2305
3.5700,0.7850,282.6000,0.3482,0.2790,1.1812,123.0967,3.0967,123.3896,0.2333
3.5720,0.7860,282.9600,0.3482,0.2798,1.1813,123.0981,3.0981,123.3927,0.2365
3.5740,0.7870,283.3200,0.3482,0.2805,1.1815,123.0990,3.0990,123.3952,0.2390
3.5760,0.7880,283.6800,0.3482,0.2813,1.1817,123.0994,3.0994,123.3973,0.2411
3.5780,0.7890,284.0400,0.3482,0.2820,1.1819,123.0996,3.0996,123.3992,0.2429
3.5800,0.7900,284.4000,0.3482,0.2828,1.1820,123.0998,3.0998,123.4010,0.2448
3.5820,0.7910,284.7600,0.3482,0.2835,1.1822,123.1002,3.1002,123.4031,0.2468
3.5840,0.7920,285.1200,0.3482,0.2843,1.1824,123.1010,3.1010,123.4055,0.2493
3.5860,0.7930,285.4800,0.3482,0.2850,1.1826,123.1012,3.1012,123.4073,0.2511
3.5880,0.7940,285.8400,0.3482,0.2858,1.1828,123.1011,3.1011,123.4088,0.2525
3.5900,0.7950,286.2000,0.3482,0.2865,1.1830,123.1008,3.1008,123.4100,0.2538
3.5920,0.7960,286.5600,0.3482,0.2872,1.1832,123.1005,3.1005,123.4114,0.2551
3.5940,0.7970,286.9200,0.3482,0.2880,1.1834,123.1005,3.1005,123.4129,0.2567
3.5960,0.7980,287.2800,0.3482,0.2887,1.1836,123.1009,3.1009,123.4149,0.2587
3.5980,0.7990,287.6400,0.3482,0.2895,1.1839,123.1008,3.1008,123.4163,0.2601
3.6000,0.8000,288.0000,0.3482,0.2902,1.1841,123.1004,3.1004,123.4174,0.2612
3.6020,0.8010,288.3600,0.3482,0.2909,1.1843,123.0998,3.0998,123.4183,0.2621
3.6040,0.8020,288.7200,0.3482,0.2917,1.1846,123.0993,3.0993,123.4193,0.2631
3.6060,0.8030,289.0800,0.3482,0.2924,1.1848,123.0991,3.0991,123.4206,0.2644
3.6080,0.8040,289.4400,0.3482,0.2931,1.1851,123.0994,3.0994,123.4223,0.2661
3.6100,0.8050,289.8000,0.3482,0.2938,1.1853,123.0991,3.0991,123.4235,0.2673
3.6120,0.8060,290.1600,0.3482,0.2946,1.1856,123.0985,3.0985,123.4244,0.2681
3.6140,0.8070,290.5200,0.3482,0.2953,1.1858,123.0978,3.0978,123.4251,0.2689
3.6160,0.8080,290.8800,0.3482,0.2960,1.1861,123.0972,3.0972,123.4260,0.2697
3.6180,0.8090,291.2400,0.3482,0.2967,1.1863,123.0970,3.0970,123.4271,0.2709
3.6200,0.8100,291.6000,0.3482,0.2974,1.1866,123.0972,3.0972,123.4287,0.2725
3.6220,0.8110,291.9600,0.3482,0.2982,1.1869,123.0969,3.0969,123.4298,0.2736
3.6240,0.8120,292.3200,0.3482,0.2989,1.1872,123.0963,3.0963,123.4306,0.2744
3.6260,0.8130,292.6800,0.3482,0.2996,1.1875,123.0956,3.0956,123.4313,0.2750
3.6280,0.8140,293.0400,0.3483,0.3003,1.1878,123.0951,3.0951,123.4320,0.2758
3.6300,0.8150,293.4000,0.3483,0.3010,1.1880,123.0949,3.0949,123.4331,0.2769
3.6320,0.8160,293.7600,0.3483,0.3017,1.1883,123.0939,3.0939,123.4336,0.2773
3.6340,0.8170,294.1200,0.3483,0.3024,1.1887,123.0926,3.0926,123.4335,0.2773
3.6360,0.8180,294.4800,0.3483,0.3031,1.1890,123.0910,3.0910,123.4332,0.2770
3.6380,0.8190,294.8400,0.3483,0.3038,1.1893,123.0894,3.0894,123.4329,0.2767
3.6400,0.8200,295.2000,0.3483,0.3045,1.1896,123.0881,3.0881,123.4328,0.2766
3.6420,0.8210,295.5600,0.3483,0.3052,1.1899,123.0871,3.0871,123.4331,0.2768
3.6440,0.8220,295.9200,0.3483,0.3059,1.1902,123.0855,3.0855,123.4327,0.2765
3.6460,0.8230,296.2800,0.3483,0.3066,1.1906,123.0835,3.0835,123.4319,0.2757
3.6480,0.8240,296.6400,0.3483,0.3073,1.1909,123.0813,3.0813,123.4310,0.2747
3.6500,0.8250,297.0000,0.3483,0.3080,1.1912,123.0792,3.0792,123.4300,0.2738
3.6520,0.8260,297.3600,0.3483,0.3087,1.1916,123.0773,3.0773,123.4294,0.2731
3.6540,0.8270,297.7200,0.3483,0.3094,1.1919,123.0759,3.0759,123.4291,0.2729
3.6560,0.8280,298.0800,0.3483,0.3101,1.1923,123.0739,3.0739,123.4283,0.2720
3.6580,0.8290,298.4400,0.3483,0.3107,1.1926,123.0716,3.0716,123.4270,0.2708
3.6600,0.8300,298.8000,0.3483,0.3114,1.1930,123.0691,3.0691,123.4257,0.2695
3.6620,0.8310,299.1600,0.3483,0.3121,1.1934,123.0667,3.0667,123.4244,0.2682
3.6640,0.8320,299.5200,0.3483,0.3128,1.1937,123.0646,3.0646,123.4234,0.2672
3.6660,0.8330,299.8800,0.3483,0.3134,1.1941,123.0630,3.0630,123.4229,0.2667
3.6680,0.8340,300.2400,0.3483,0.3141,1.1945,123.0608,3.0608,123.4218,0.2655
3.6700,0.8350,300.6000,0.3483,0.3148,1.1949,123.0583,3.0583,123.4203,0.2641
3.6720,0.8360,300.9600,0.3483,0.3154,1.1953,123.0557,3.0557,123.4188,0.2625
3.6740,0.8370,301.3200,0.3483,0.3161,1.1957,123.0532,3.0532,123.4173,0.2611
3.6760,0.8380,301.6800,0.3483,0.3168,1.1961,123.0511,3.0511,123.4161,0.2599
3.6780,0.8390,302.0400,0.3483,0.3174,1.1965,123.0494,3.0494,123.4155,0.2593
3.6800,0.8400,302.4000,0.3483,0.3181,1.1969,123.0472,3.0472,123.4143,0.2580
3.6820,0.8410,302.7600,0.3483,0.3187,1.1973,123.0447,3.0447,123.4127,0.2565
3.6840,0.8420,303.1200,0.3483,0.3194,1.1977,123.0421,3.0421,123.4111,0.2549
3.6860,0.8430,303.4800,0.3483,0.3200,1.1981,123.0396,3.0396,123.4096,0.2533
3.6880,0.8440,303.8400,0.3483,0.3207,1.1985,123.0375,3.0375,123.4084,0.2521
3.6900,0.8450,304.2000,0.3483,0.3213,1.1989,123.0359,3.0359,123.4077,0.2515
3.6920,0.8460,304.5600,0.3483,0.3219,1.1994,123.0338,3.0338,123.4064,0.2502
3.6940,0.8470,304.9200,0.3483,0.3226,1.1998,123.0314,3.0314,123.4049,0.2487
3.6960,0.8480,305.2800,0.3483,0.3232,1.2002,123.0289,3.0289,123.4033,0.2470
3.6980,0.8490,305.6400,0.3483,0.3238,1.2007,123.0265,3.0265,123.4018,0.2455
3.7000,0.8500,306.0000,0.3483,0.3245,1.2011,123.0245,3.0245,123.4006,0.2444
3.7020,0.8510,306.3600,0.3483,0.3251,1.2016,123.0218,3.0218,123.3987,0.2425
3.7040,0.8520,306.7200,0.3483,0.3257,1.2020,123.0186,3.0186,123.3963,0.2401
3.7060,0.8530,307.0800,0.3483,0.3263,1.2025,123.0152,3.0152,123.3937,0.2375
3.7080,0.8540,307.4400,0.3483,0.3270,1.2029,123.0118,3.0118,123.3911,0.2349
3.7100,0.8550,307.8000,0.3483,0.3276,1.2034,123.0087,3.0087,123.3887,0.2325
3.7120,0.8560,308.1600,0.3483,0.3282,1.2038,123.0060,3.0060,123.3868,0.2305
3.7140,0.8570,308.5200,0.3483,0.3288,1.2043,123.0026,3.0026,123.3841,0.2279
3.7160,0.8580,308.8800,0.3483,0.3294,1.2048,122.9988,2.9988,123.3811,0.2249
3.7180,0.8590,309.2400,0.3483,0.3300,1.2053,122.9949,2.9949,123.3779,0.2216
3.7200,0.8600,309.6000,0.3483,0.3306,1.2058,122.9910,2.9910,123.3747,0.2185
3.7220,0.8610,309.9600,0.3483,0.3312,1.2062,122.9875,2.9875,123.3718,0.2156
3.7240,0.8620,310.3200,0.3483,0.3318,1.2067,122.9844,2.9844,123.3694,0.2132
3.7260,0.8630,310.6800,0.3483,0.3324,1.2072,122.9807,2.9807,123.3664,0.2101
3.7280,0.8640,311.0400,0.3483,0.3330,1.2077,122.9767,2.9767,123.3629,0.2067
3.7300,0.8650,311.4000,0.3483,0.3335,1.2082,122.9725,2.9725,123.3594,0.2032
3.7320,0.8660,311.7600,0.3483,0.3341,1.2087,122.9685,2.9685,123.3560,0.1998
3.7340,0.8670,312.1200,0.3483,0.3347,1.2092,122.9648,2.9648,123.3529,0.1966
3.7360,0.8680,312.4800,0.3483,0.3353,1.2098,122.9616,2.9616,123.3503,0.1940
3.7380,0.8690,312.8400,0.3483,0.3358,1.2103,122.9579,2.9579,123.3471,0.1909
3.7400,0.8700,313.2000,0.3483,0.3364,1.2108,122.9538,2.9538,123.3435,0.1873
3.7420,0.8710,313.5600,0.3483,0.3370,1.2113,122.9496,2.9496,123.3399,0.1837
3.7440,0.8720,313.9200,0.3483,0.3375,1.2118,122.9456,2.9456,123.3364,0.1802
3.7460,0.8730,314.2800,0.3483,0.3381,1.2124,122.9420,2.9420,123.3332,0.1770
3.7480,0.8740,314.6400,0.3483,0.3386,1.2129,122.9389,2.9389,123.3306,0.1744
3.7500,0.8750,315.0000,0.3483,0.3392,1.2134,122.9353,2.9353,123.3275,0.1712
3.7520,0.8760,315.3600,0.3483,0.3397,1.2140,122.9313,2.9313,123.3240,0.1677
3.7540,0.8770,315.7200,0.3483,0.3403,1.2145,122.9273,2.9273,123.3204,0.1641
